id,name,value
7854a2ee-2cb8-4d2c-a047-e4c24ad318bb,AGTYPE_MAX_ELEMS,"(Min(MaxAllocSize / sizeof(agtype_value), AGT_CMASK))"
3d677de7-f062-46f9-a3f9-32ffb6bf2e9b,AGTYPE_MAX_PAIRS,"(Min(MaxAllocSize / sizeof(agtype_pair), AGT_CMASK))"
