id,name,path,project_name
039ecfcb-2e46-47c5-a72b-a2e4d72d40b4,sharding-parser.c,/plugins/shard/sharding-parser.c,cetus
1a85af96-5409-43d9-aeeb-49aa1bc74d90,shard-plugin.c,/plugins/shard/shard-plugin.c,cetus
4e87daeb-4b3e-400f-8fc3-3223176b8fc7,admin-stats.c,/plugins/admin/admin-stats.c,cetus
c18352d3-96aa-4276-a1f4-6e90305b0ae8,admin-commands.c,/plugins/admin/admin-commands.c,cetus
12f77c64-8fe8-41f3-89dd-81a78ec34267,admin-plugin.c,/plugins/admin/admin-plugin.c,cetus
ad6ec6a8-9ecd-40f2-badb-5e984b85ca50,proxy-plugin.c,/plugins/proxy/proxy-plugin.c,cetus
d37c73f9-4112-4a48-b9ec-bb4ea9384a54,lempar.c,/tools/lempar.c,cetus
2cc89b33-13dd-4155-af65-1651ec0fc8bf,lemon.c,/tools/lemon.c,cetus
cb1a3070-f7cb-4a9b-865e-cfdc3de6a405,event.c,/libev/event.c,cetus
99ecfe6c-55b4-4728-8142-92993fa1ffe6,ev_port.c,/libev/ev_port.c,cetus
92c97eb0-bc45-4f05-95bc-80e796f40bad,ev_epoll.c,/libev/ev_epoll.c,cetus
1f04894d-d181-48e7-af65-557d8918fa9f,ev_select.c,/libev/ev_select.c,cetus
f2e61455-44b3-4a2e-b772-f1fac1e8565e,ev_kqueue.c,/libev/ev_kqueue.c,cetus
234161c8-4710-485f-9d73-2345ee5e40e7,ev.c,/libev/ev.c,cetus
db3cccdf-9728-419a-b34e-d362325073aa,ev_poll.c,/libev/ev_poll.c,cetus
b85eda69-cd7e-4052-bf1d-db9fbf8345d0,ev_win32.c,/libev/ev_win32.c,cetus
51bff2ef-d283-4b4d-ad3a-d1dd926e2ec8,sql-expression.c,/lib/sql-expression.c,cetus
46582b5a-ed88-4fa2-a04a-bedb3231d6be,sql-property.c,/lib/sql-property.c,cetus
bebc995a-8b79-4c7c-9e19-914fb7f7c41c,sql-operation.c,/lib/sql-operation.c,cetus
89f5dd38-bc7c-4845-8df9-ad95e1865a6e,sql-construction.c,/lib/sql-construction.c,cetus
5f74db16-86ea-4773-8209-3aa474a92cdd,sql-context.c,/lib/sql-context.c,cetus
c2ce58e2-2467-44fc-a3eb-f3272b601791,sql-filter-variables.c,/lib/sql-filter-variables.c,cetus
95ee5f26-1ddb-4126-bf72-6feb1f1630c9,mysql-proxy-cli.c,/src/mysql-proxy-cli.c,cetus
5b4e7e9b-0284-4c63-b707-23671ef86568,chassis-options.c,/src/chassis-options.c,cetus
86362418-28ae-47e5-98c0-55894f60c337,cetus-channel.c,/src/cetus-channel.c,cetus
