id,name,path,project_name
e1371a6c-61fa-42a1-bc81-e9ceb523e548,gzclose.c,/zstd/gzclose.c,mydumper
86d9112f-fe7e-4c22-8a52-c0d295bb38e8,gzread.c,/zstd/gzread.c,mydumper
cf2be76f-1db0-4e7d-8823-7d4fd7e017d9,zstd_zlibwrapper.c,/zstd/zstd_zlibwrapper.c,mydumper
c2815180-4dc9-4f8a-b43b-e4dea4945230,gzwrite.c,/zstd/gzwrite.c,mydumper
b067d50d-8ab6-4862-94db-99fe6368078d,gzlib.c,/zstd/gzlib.c,mydumper
a16ab5c6-c64d-45ec-b4fd-5b9408017278,myloader_stream.c,/src/myloader_stream.c,mydumper
2f47cfe3-3f94-4fbb-8029-e78e115bd722,mydumper_common.c,/src/mydumper_common.c,mydumper
c19a5edd-4cc3-4282-b4af-a39c2976bda4,mydumper_exec_command.c,/src/mydumper_exec_command.c,mydumper
dbb470a1-1ade-4b4d-b97a-67f7ddd9bd6f,logging.c,/src/logging.c,mydumper
eeebf5bf-168b-4e35-ae57-a97c6433f9bf,myloader_control_job.c,/src/myloader_control_job.c,mydumper
2cd93025-ae1c-429a-b7d8-b4afb0dd8f4b,myloader_restore.c,/src/myloader_restore.c,mydumper
053edf37-8f1a-4427-8d8b-129270628dd0,myloader_intermediate_queue.c,/src/myloader_intermediate_queue.c,mydumper
cd95866a-553f-4e60-9ee1-7e09972963ac,mydumper_working_thread.c,/src/mydumper_working_thread.c,mydumper
224b99a6-52f4-4f4b-a1e4-a963220a97ac,tables_skiplist.c,/src/tables_skiplist.c,mydumper
4fd3eedd-2449-4820-9d33-0ffda89887ce,myloader_common.c,/src/myloader_common.c,mydumper
b2372b0d-420e-4fab-8bee-f5a4bc7fc604,myloader.c,/src/myloader.c,mydumper
cc84a1fd-3dc4-46ba-9565-ec73590aaf8a,server_detect.c,/src/server_detect.c,mydumper
cb320df2-21f7-4844-b2de-51cd5beefbbb,common.c,/src/common.c,mydumper
5814f00e-4dae-47d5-8e97-d528a169e69e,myloader_jobs_manager.c,/src/myloader_jobs_manager.c,mydumper
4dcd787c-5361-4677-a3b6-d1ac12c04926,mydumper.c,/src/mydumper.c,mydumper
4c10da8b-cf65-4587-99a4-faa785cbd367,myloader_pmm_thread.c,/src/myloader_pmm_thread.c,mydumper
100ffde6-ead1-4977-8948-5bd3fd0f9c5a,mydumper_stream.c,/src/mydumper_stream.c,mydumper
1be7cce7-3448-45ab-aff1-d49d040de947,mydumper_database.c,/src/mydumper_database.c,mydumper
777405be-7014-4e9b-9f7b-075592114e58,myloader_directory.c,/src/myloader_directory.c,mydumper
608f5f5e-8292-4527-afc5-2ca13cd292f3,myloader_restore_job.c,/src/myloader_restore_job.c,mydumper
52761df6-6e48-428d-8cf6-a2d1c42f7e0e,mydumper_write.c,/src/mydumper_write.c,mydumper
e474b9f4-d40f-438e-85cb-3b53db1be922,myloader_process.c,/src/myloader_process.c,mydumper
b7c61672-5e95-4628-b778-2a1e1906854a,mydumper_masquerade.c,/src/mydumper_masquerade.c,mydumper
cdd9822f-9d2a-4b24-80f2-7b3cf26053cc,connection.c,/src/connection.c,mydumper
2b7efd3e-c3dd-494c-a82b-fc6457516329,regex.c,/src/regex.c,mydumper
ef733a41-f2cf-4964-8e50-c1af2fdc0dfe,mydumper_jobs.c,/src/mydumper_jobs.c,mydumper
5105e6e5-7f65-48b5-845a-eb0329f7169f,set_verbose.c,/src/set_verbose.c,mydumper
c85c912c-13b8-41b5-99c4-4d2478a9d552,mydumper_pmm_thread.c,/src/mydumper_pmm_thread.c,mydumper
3baa2d0b-4915-4a5d-a1f5-bcd8d9602c30,mydumper_daemon_thread.c,/src/mydumper_daemon_thread.c,mydumper
8dd5d8d7-f07b-4f8c-8eee-eab1d45f980f,mydumper_chunks.c,/src/mydumper_chunks.c,mydumper
80447c1d-7b49-4264-971d-ef8f0c9e532e,mydumper_start_dump.c,/src/mydumper_start_dump.c,mydumper
