id,name,path,project_name,loc
f88116f2-35f0-48d9-81a6-bb17855d67b9,wmemcmp_s.c,vendor/safestringlib/safeclib/wmemcmp_s.c,citus,169
fb096240-7781-4f95-9339-b951d3745fc1,strcmp_s.c,vendor/safestringlib/safeclib/strcmp_s.c,citus,140
c13162e3-30df-4c95-a993-1d2587f9a5ca,memcpy32_s.c,vendor/safestringlib/safeclib/memcpy32_s.c,citus,150
3f8b628a-fe8e-4e71-8d8c-2b0cc8830b69,strcpyfldout_s.c,vendor/safestringlib/safeclib/strcpyfldout_s.c,citus,205
ed898334-8db0-40cc-9e0b-6d330c773a5e,strisdigit_s.c,vendor/safestringlib/safeclib/strisdigit_s.c,citus,113
5dbe2082-61e4-4d52-8ef5-cd20ceec5ec6,stpncpy_s.c,vendor/safestringlib/safeclib/stpncpy_s.c,citus,282
b0d919bf-1e71-4356-821f-c6940eba6c99,memzero_s.c,vendor/safestringlib/safeclib/memzero_s.c,citus,107
f4ce4946-34b8-40fe-95ee-9d3f62e7d82f,strcpyfld_s.c,vendor/safestringlib/safeclib/strcpyfld_s.c,citus,200
256803e9-a2ea-4d40-8106-ee3da4b078dd,strislowercase_s.c,vendor/safestringlib/safeclib/strislowercase_s.c,citus,119
f742153d-868b-440e-9533-6672a31f9f0b,wcsncat_s.c,vendor/safestringlib/safeclib/wcsncat_s.c,citus,269
ad767c3a-8e33-4c4b-9d08-55201bc0f8e5,memzero32_s.c,vendor/safestringlib/safeclib/memzero32_s.c,citus,108
f1630cd3-4601-4d54-a670-e382588161b2,strncat_s.c,vendor/safestringlib/safeclib/strncat_s.c,citus,265
444fb956-082b-4c9f-8b39-c202277d28f6,memcmp32_s.c,vendor/safestringlib/safeclib/memcmp32_s.c,citus,167
68a078e8-1f23-4fbd-ac38-f23f5f7e1b79,wmemmove_s.c,vendor/safestringlib/safeclib/wmemmove_s.c,citus,150
b7cc8506-224b-40aa-8bf2-e3c8fc954df2,strcspn_s.c,vendor/safestringlib/safeclib/strcspn_s.c,citus,165
831ded0c-a254-41af-ac55-2d30702b5bfc,wcscpy_s.c,vendor/safestringlib/safeclib/wcscpy_s.c,citus,207
76948654-f96f-4365-a10a-010569a4dacf,safe_mem_constraint.c,vendor/safestringlib/safeclib/safe_mem_constraint.c,citus,142
fc40f3f6-1e12-44f7-86cb-acd50ea2e01e,stpcpy_s.c,vendor/safestringlib/safeclib/stpcpy_s.c,citus,234
f525ac4a-af67-4fb0-85dc-2b23e228342d,strtolowercase_s.c,vendor/safestringlib/safeclib/strtolowercase_s.c,citus,115
7a484c0f-5bac-4ee0-bade-6f2cac51215d,strncpy_s.c,vendor/safestringlib/safeclib/strncpy_s.c,citus,238
7704db2e-5122-49f6-8c3a-3cc179b122dc,wcsncpy_s.c,vendor/safestringlib/safeclib/wcsncpy_s.c,citus,241
5794418b-2acc-47ce-9ed7-1347c62dbf02,memcpy_s.c,vendor/safestringlib/safeclib/memcpy_s.c,citus,163
b9007047-6d7b-40a8-b8ac-2dbe8bc113fb,memmove32_s.c,vendor/safestringlib/safeclib/memmove32_s.c,citus,150
d022999e-760c-4e2f-89af-76cdfe8a163a,wmemcpy_s.c,vendor/safestringlib/safeclib/wmemcpy_s.c,citus,158
0e91f328-27f6-45cc-a54b-3e0922a94be8,strlastchar_s.c,vendor/safestringlib/safeclib/strlastchar_s.c,citus,132
34921766-e23f-4aa6-ba71-d16480fbc16a,strcpy_s.c,vendor/safestringlib/safeclib/strcpy_s.c,citus,198
7957903a-6c4b-4784-abc0-b1678537ac4a,strcasestr_s.c,vendor/safestringlib/safeclib/strcasestr_s.c,citus,180
e75ff96e-974a-4d75-9f53-6878e9e5976e,strishex_s.c,vendor/safestringlib/safeclib/strishex_s.c,citus,119
94c41eaa-40f8-4c21-b79a-cf7842467437,pg_send_cancellation.c,src/bin/pg_send_cancellation/pg_send_cancellation.c,citus,261
30d1cf65-71ed-4e2d-a07b-b092282ad5ab,columnar_debug.c,src/backend/columnar/columnar_debug.c,citus,163
bceec9b1-a8d9-489d-9895-e4b9dddfc39d,columnar_compression.c,src/backend/columnar/columnar_compression.c,citus,266
67a96d5b-dedf-4782-b987-bbe909d33da5,columnar_customscan.c,src/backend/columnar/columnar_customscan.c,citus,2019
3069e764-a9a6-4a5f-8bdf-6dbf53614af8,columnar_storage.c,src/backend/columnar/columnar_storage.c,citus,862
4538263a-a0c9-4ca4-b480-4668ee8fdce3,columnar_writer.c,src/backend/columnar/columnar_writer.c,citus,762
3c6a8d9f-2cb4-4a05-8d58-bae2ce34957c,mod.c,src/backend/columnar/mod.c,citus,32
6af896d1-17c1-4e77-8b8f-612305eefa0e,columnar_metadata.c,src/backend/columnar/columnar_metadata.c,citus,1954
98c316a5-e829-4b39-bdce-ac7135622d01,write_state_management.c,src/backend/columnar/write_state_management.c,citus,396
495a707c-4c96-4594-b134-e15a4d6c4033,columnar_reader.c,src/backend/columnar/columnar_reader.c,citus,1690
a8a43a85-8c96-4039-a8ed-7929cd8632e2,columnar_tableam.c,src/backend/columnar/columnar_tableam.c,citus,3079
4e22d331-b653-4727-862f-02fe2c7a03de,columnar.c,src/backend/columnar/columnar.c,citus,167
0e12d682-13d3-424f-bd65-67b8987de5e2,strlastsame_s.c,src/backend/columnar/safeclib/strlastsame_s.c,citus,153
3ca39e11-7fce-46e4-92c2-e49435218aeb,strlastdiff_s.c,src/backend/columnar/safeclib/strlastdiff_s.c,citus,152
e28747d8-3a7f-429e-a89d-7dedba2e13a6,strismixedcase_s.c,src/backend/columnar/safeclib/strismixedcase_s.c,citus,120
ff8d5db9-efd9-4db4-9799-c46eb8ed16aa,ignore_handler_s.c,src/backend/columnar/safeclib/ignore_handler_s.c,citus,72
fe0ac1fa-9a7a-4b56-8c69-d26dc2fde8d9,strstr_s.c,src/backend/columnar/safeclib/strstr_s.c,citus,179
23b9b684-1d4a-4d03-a033-b7a8b35187c9,strpbrk_s.c,src/backend/columnar/safeclib/strpbrk_s.c,citus,163
5262e54d-fa7f-418b-a9b8-a42de56d2599,strispassword_s.c,src/backend/columnar/safeclib/strispassword_s.c,citus,169
19be30a9-f34e-463e-9774-a6c3f95d3c58,memmove16_s.c,src/backend/columnar/safeclib/memmove16_s.c,citus,151
db6f4b37-7932-434e-9b31-8af4bfe75ebc,strisuppercase_s.c,src/backend/columnar/safeclib/strisuppercase_s.c,citus,118
c46489ab-fb74-4114-a069-6836b6fc8807,strremovews_s.c,src/backend/columnar/safeclib/strremovews_s.c,citus,164
a400aee9-3ae1-4aef-ae19-811f981e08f3,memcmp16_s.c,src/backend/columnar/safeclib/memcmp16_s.c,citus,173
ca4fcb57-fcde-4180-991f-49f0acdede73,strzero_s.c,src/backend/columnar/safeclib/strzero_s.c,citus,103
b3418375-e436-4f3e-974b-ece0ad38219e,safe_str_constraint.c,src/backend/columnar/safeclib/safe_str_constraint.c,citus,146
485e04d4-e40d-43fb-bfb8-302899e6fe45,memzero16_s.c,src/backend/columnar/safeclib/memzero16_s.c,citus,107
648a4bb1-ed5d-467a-bd92-cf9a7cf65da4,strtouppercase_s.c,src/backend/columnar/safeclib/strtouppercase_s.c,citus,115
bab7137d-17fd-4123-a7c5-4f473803c48c,memcpy16_s.c,src/backend/columnar/safeclib/memcpy16_s.c,citus,151
7ec4e0d4-ca28-4d59-9fd7-34e3891d13fd,wcsnlen_s.c,src/backend/columnar/safeclib/wcsnlen_s.c,citus,113
15f407c4-59b2-414a-ba10-e276f0e80255,strcasecmp_s.c,src/backend/columnar/safeclib/strcasecmp_s.c,citus,144
518de8a2-331c-4c38-b3dd-13891375b30a,wcpcpy_s.c,src/backend/columnar/safeclib/wcpcpy_s.c,citus,219
4693c853-17e5-4be9-96a0-9613e19a6f59,strtok_s.c,src/backend/columnar/safeclib/strtok_s.c,citus,325
40e7cab9-5d8a-40f7-b3ca-225213a3e588,strljustify_s.c,src/backend/columnar/safeclib/strljustify_s.c,citus,160
653b3f3c-2b2a-4e72-ac11-f3b7e270a413,strfirstsame_s.c,src/backend/columnar/safeclib/strfirstsame_s.c,citus,146
f9174bc0-c7d7-4e01-b91a-6f0829d5de82,strcmpfld_s.c,src/backend/columnar/safeclib/strcmpfld_s.c,citus,143
aefa552a-04c7-4ac7-a55e-a5d52ba8f6ee,strfirstdiff_s.c,src/backend/columnar/safeclib/strfirstdiff_s.c,citus,143
9c3b03b7-03c8-40a2-a83f-b9c77233a3a4,strspn_s.c,src/backend/columnar/safeclib/strspn_s.c,citus,170
9c0b171a-01bc-4b90-a98c-7a18e7daf4eb,memset32_s.c,src/backend/columnar/safeclib/memset32_s.c,citus,105
07f1d800-4f43-45fb-8935-6627da7d3cca,strnlen_s.c,src/backend/columnar/safeclib/strnlen_s.c,citus,112
71ee2075-6e6b-4a07-864b-04f0eb251be1,mem_primitives_lib.c,src/backend/columnar/safeclib/mem_primitives_lib.c,citus,855
0cdcf31d-9060-4496-b67e-b951d8eee3d1,memmove_s.c,src/backend/columnar/safeclib/memmove_s.c,citus,149
dcae856d-94a8-4e04-a6ce-b7e7c83fa7d2,strfirstchar_s.c,src/backend/columnar/safeclib/strfirstchar_s.c,citus,128
ec989bb9-e0dc-46da-83ad-e9fdfde64163,strprefix_s.c,src/backend/columnar/safeclib/strprefix_s.c,citus,128
ad922b50-a61e-4411-a4ff-7b36f9d6e7cd,strisascii_s.c,src/backend/columnar/safeclib/strisascii_s.c,citus,111
851c68eb-10a2-4a21-9b6a-42db1bd353e6,strcat_s.c,src/backend/columnar/safeclib/strcat_s.c,citus,232
4e9e24b5-7fae-49a9-8ce8-23657a5a4977,strnterminate_s.c,src/backend/columnar/safeclib/strnterminate_s.c,citus,113
f3f08956-fee6-47bb-ab93-9a8fd0489742,strisalphanumeric_s.c,src/backend/columnar/safeclib/strisalphanumeric_s.c,citus,120
ce0d0642-2002-47fe-beff-03b995214ab6,strcpyfldin_s.c,src/backend/columnar/safeclib/strcpyfldin_s.c,citus,203
0a71e87f-acaa-4da3-9538-02015d9904d8,wmemset_s.c,src/backend/columnar/safeclib/wmemset_s.c,citus,105
977d42f5-eaee-4acd-8ce4-d97d3b1f92b2,memset16_s.c,src/backend/columnar/safeclib/memset16_s.c,citus,105
2cc1db94-7d8d-450d-bcf4-ef10bd186e59,memcmp_s.c,src/backend/columnar/safeclib/memcmp_s.c,citus,174
b108d6c0-2381-41ad-81af-515e04cec536,abort_handler_s.c,src/backend/columnar/safeclib/abort_handler_s.c,citus,74
494d7acf-fd2c-4c52-ac16-f0634a830609,snprintf_support.c,src/backend/columnar/safeclib/snprintf_support.c,citus,330
8066c583-00b0-496f-9656-9c65113ad66c,memset_s.c,src/backend/columnar/safeclib/memset_s.c,citus,105
92af7a3c-6c35-4866-8c3d-e9e6a2e9abec,wcscat_s.c,src/backend/columnar/safeclib/wcscat_s.c,citus,226
316aac9f-3420-4deb-9f57-9e7ff1c11f6e,wmemcmp_s.c,src/backend/columnar/safeclib/wmemcmp_s.c,citus,169
1da622f0-0e82-4120-8771-53695d238bb1,strcmp_s.c,src/backend/columnar/safeclib/strcmp_s.c,citus,140
5d4b3267-1ff8-43b2-af7e-b78a5456c6c8,memcpy32_s.c,src/backend/columnar/safeclib/memcpy32_s.c,citus,150
ac6b725d-72d3-455e-afad-3b63cfbc5116,strcpyfldout_s.c,src/backend/columnar/safeclib/strcpyfldout_s.c,citus,205
61f660f4-11d6-4ac1-85b0-da02e0ca2876,strisdigit_s.c,src/backend/columnar/safeclib/strisdigit_s.c,citus,113
dddb3549-e7ca-43bf-a6b9-f0a4c0a7c0b0,stpncpy_s.c,src/backend/columnar/safeclib/stpncpy_s.c,citus,282
ba93278d-4137-4daa-9757-be5965d5edb6,memzero_s.c,src/backend/columnar/safeclib/memzero_s.c,citus,107
24a17f64-a6ca-4545-b672-1fd5dcc29bfb,strcpyfld_s.c,src/backend/columnar/safeclib/strcpyfld_s.c,citus,200
40a4826f-f63a-4ada-bf7d-52dcd3175b65,strislowercase_s.c,src/backend/columnar/safeclib/strislowercase_s.c,citus,119
67830907-3d65-4e84-aa81-e2a1942a47c5,wcsncat_s.c,src/backend/columnar/safeclib/wcsncat_s.c,citus,269
0f43337a-f7e9-480f-b69c-a1f8d6030ec3,memzero32_s.c,src/backend/columnar/safeclib/memzero32_s.c,citus,108
ed2442b3-e064-46ca-b79a-bf943cc3baad,strncat_s.c,src/backend/columnar/safeclib/strncat_s.c,citus,265
f8569fdd-2ea4-4e76-8203-dd13832f7e1a,memcmp32_s.c,src/backend/columnar/safeclib/memcmp32_s.c,citus,167
220c7f74-3fa8-4ae0-98db-1b252b83705b,wmemmove_s.c,src/backend/columnar/safeclib/wmemmove_s.c,citus,150
1b6fa94c-0b74-4ed9-b08d-7efb75459504,strcspn_s.c,src/backend/columnar/safeclib/strcspn_s.c,citus,165
75ee0d36-cc56-45fb-a6ff-2e0c2e6bea26,wcscpy_s.c,src/backend/columnar/safeclib/wcscpy_s.c,citus,207
5e4f1304-ac17-41e7-8ca1-9f3e6f4f166a,safe_mem_constraint.c,src/backend/columnar/safeclib/safe_mem_constraint.c,citus,142
65053377-6662-45f5-b865-dfaf840430e6,stpcpy_s.c,src/backend/columnar/safeclib/stpcpy_s.c,citus,234
29ff7c08-8e44-4ec2-bc67-546d872ce897,strtolowercase_s.c,src/backend/columnar/safeclib/strtolowercase_s.c,citus,115
4ecc502f-6287-4187-815d-912fed84f953,strncpy_s.c,src/backend/columnar/safeclib/strncpy_s.c,citus,238
4af913cb-70fa-44e9-aea7-d2665f3c8f6b,wcsncpy_s.c,src/backend/columnar/safeclib/wcsncpy_s.c,citus,241
f06b9cce-fb7a-4ea2-a221-870235f83658,memcpy_s.c,src/backend/columnar/safeclib/memcpy_s.c,citus,163
f5334a60-72b4-49d5-803a-36e941765cce,memmove32_s.c,src/backend/columnar/safeclib/memmove32_s.c,citus,150
2aba1fde-3e20-4bd5-88f6-ef1b8639425d,wmemcpy_s.c,src/backend/columnar/safeclib/wmemcpy_s.c,citus,158
128bc35e-54f7-4948-adb0-93f7ceb9f898,strlastchar_s.c,src/backend/columnar/safeclib/strlastchar_s.c,citus,132
f973a588-adde-4c4b-8dd2-3b8165e11e62,strcpy_s.c,src/backend/columnar/safeclib/strcpy_s.c,citus,198
d291ad52-3e7a-43d5-8d0d-32c00c2170ee,strcasestr_s.c,src/backend/columnar/safeclib/strcasestr_s.c,citus,180
798460fd-6d01-49b2-aa57-c0d0d169ab74,strishex_s.c,src/backend/columnar/safeclib/strishex_s.c,citus,119
def8d57e-9630-415c-975f-2d099a227a89,shared_library_init.c,src/backend/distributed/shared_library_init.c,citus,2900
7bb1bb5d-f510-400e-a519-0e1d4b99d420,transaction_recovery.c,src/backend/distributed/transaction/transaction_recovery.c,citus,555
55554083-760b-4d6d-bc05-8827d5a346d2,relation_access_tracking.c,src/backend/distributed/transaction/relation_access_tracking.c,citus,1084
8cd4ec8d-9244-4341-b1e5-12517b5f1540,distributed_deadlock_detection.c,src/backend/distributed/transaction/distributed_deadlock_detection.c,citus,687
9a57d825-876a-4591-bf75-963b7f92e0b8,citus_dist_stat_activity.c,src/backend/distributed/transaction/citus_dist_stat_activity.c,citus,36
2235c67a-6fd3-49da-afb3-0b409143c0a2,transaction_management.c,src/backend/distributed/transaction/transaction_management.c,citus,909
197f2914-82f2-454c-8d7f-1a5e3dca26f6,lock_graph.c,src/backend/distributed/transaction/lock_graph.c,citus,962
2b1a7c97-4eb4-4eae-822f-9976dff39330,worker_transaction.c,src/backend/distributed/transaction/worker_transaction.c,citus,661
170f09ef-c2b3-4977-946a-6738d785d3e1,remote_transaction.c,src/backend/distributed/transaction/remote_transaction.c,citus,1566
bf1d2747-11ce-4b55-bff2-b505ec0b8a1c,backend_data.c,src/backend/distributed/transaction/backend_data.c,citus,1473
609b3090-3e15-46eb-ada6-3729573130a6,multi_progress.c,src/backend/distributed/progress/multi_progress.c,citus,291
5e6cb745-5fb8-40f7-b903-983eab060912,shard_rebalancer.c,src/backend/distributed/test/shard_rebalancer.c,citus,661
21ba1625-f6f6-45ff-a8c6-28413f22e00e,pg_send_cancellation.c,src/backend/distributed/test/pg_send_cancellation.c,citus,70
1506f7f9-4284-4367-bc12-986aeb488407,relation_access_tracking.c,src/backend/distributed/test/relation_access_tracking.c,citus,60
a018bfb5-60a1-464d-b2e6-a6db27f400f1,run_from_same_connection.c,src/backend/distributed/test/run_from_same_connection.c,citus,257
274a3c95-6ff0-4790-85dc-a1bc8aae084d,create_shards.c,src/backend/distributed/test/create_shards.c,citus,67
b9c65a0e-5cfb-4bd1-b982-fd712d5cb3ed,partitioning_utils.c,src/backend/distributed/test/partitioning_utils.c,citus,118
9b46bc74-4776-4b67-be5e-ea4bc197e9b0,make_external_connection.c,src/backend/distributed/test/make_external_connection.c,citus,67
6d14cf11-4024-4a83-a374-c5d4b3ae078d,prune_shard_list.c,src/backend/distributed/test/prune_shard_list.c,citus,263
e036c001-0571-41aa-8473-c0fe99b91a83,distributed_deadlock_detection.c,src/backend/distributed/test/distributed_deadlock_detection.c,citus,74
61d8db4a-2642-41f7-a737-38b563838eb6,intermediate_results.c,src/backend/distributed/test/intermediate_results.c,citus,70
23d87025-e5dd-43a5-9b08-f9521a7f15bb,global_pid.c,src/backend/distributed/test/global_pid.c,citus,33
e25cca85-59d4-47a6-8639-adf41cfef0a2,citus_depended_object.c,src/backend/distributed/test/citus_depended_object.c,citus,161
1b7507f7-f5b3-42ad-9ec0-d11b2d5c7d21,backend_counter.c,src/backend/distributed/test/backend_counter.c,citus,31
163da615-bc57-49f5-a5be-3a5a50ca77ff,distributed_intermediate_results.c,src/backend/distributed/test/distributed_intermediate_results.c,citus,188
542f1598-85d4-49e6-98a2-1af87b24ce10,deparse_shard_query.c,src/backend/distributed/test/deparse_shard_query.c,citus,78
577975f9-1a22-4d83-9a5a-2036fd279a27,metadata_sync.c,src/backend/distributed/test/metadata_sync.c,citus,176
617dd148-c6de-444d-b646-6b7b34d40fa3,hide_shards.c,src/backend/distributed/test/hide_shards.c,citus,40
e19404d3-2ccf-402d-bebc-c559a62f5990,foreign_key_relationship_query.c,src/backend/distributed/test/foreign_key_relationship_query.c,citus,219
4a7f8b00-a2d0-4aca-8d51-ea3a0b466fb4,fake_fdw.c,src/backend/distributed/test/fake_fdw.c,citus,156
6ead8d97-bd5a-42e1-b936-41dc21385100,fake_am.c,src/backend/distributed/test/fake_am.c,citus,603
a111d5b3-40e4-423a-82e6-99eef857eaa6,sequential_execution.c,src/backend/distributed/test/sequential_execution.c,citus,33
767d351b-9ee8-4a51-ad64-e16980ca0729,xact_stats.c,src/backend/distributed/test/xact_stats.c,citus,80
1946a896-5015-4bc7-91f9-90a2397b1819,deparse_function_query.c,src/backend/distributed/test/deparse_function_query.c,citus,42
10e2102e-6a6f-4c2a-832a-d67acad00fa8,dependency.c,src/backend/distributed/test/dependency.c,citus,113
27632004-50a5-4ff5-83e8-f85191856a08,colocation_utils.c,src/backend/distributed/test/colocation_utils.c,citus,121
61162468-7bf9-44b3-bd64-4ee29263b90a,shared_connection_counters.c,src/backend/distributed/test/shared_connection_counters.c,citus,88
7da39088-0501-46e7-a49b-20bfa09c778b,distribution_metadata.c,src/backend/distributed/test/distribution_metadata.c,citus,278
2d2008e2-9577-4c81-b28e-d6f8d85e0c4d,progress_utils.c,src/backend/distributed/test/progress_utils.c,citus,120
d2e7e311-fa9a-4005-867b-138f9cd9f605,shared_connection_stats.c,src/backend/distributed/connection/shared_connection_stats.c,citus,832
560c3ac9-cf04-4929-87ab-f5f39a4aabf6,locally_reserved_shared_connections.c,src/backend/distributed/connection/locally_reserved_shared_connections.c,citus,585
f7632b0b-a023-40a3-91be-96d8628c429a,connection_management.c,src/backend/distributed/connection/connection_management.c,citus,1690
7a883f57-341b-45e0-ace9-9bb13f123f47,worker_log_messages.c,src/backend/distributed/connection/worker_log_messages.c,citus,256
e36a47cb-457e-40fc-a790-7fe4c97ab7ac,connection_configuration.c,src/backend/distributed/connection/connection_configuration.c,citus,578
a4fb467a-99e1-4364-b31f-0ff78c553a84,remote_commands.c,src/backend/distributed/connection/remote_commands.c,citus,1276
fa9a2d9d-61d4-474f-94dd-eb07825511f2,placement_connection.c,src/backend/distributed/connection/placement_connection.c,citus,1136
9efb57e9-9a61-46d0-9c58-b90e213764bd,strlastsame_s.c,src/backend/distributed/safeclib/strlastsame_s.c,citus,153
25a3574a-c1b1-444a-8e01-ea8777b39778,strlastdiff_s.c,src/backend/distributed/safeclib/strlastdiff_s.c,citus,152
ea599b1b-6de2-4210-aa68-0f38b1eda2c4,strismixedcase_s.c,src/backend/distributed/safeclib/strismixedcase_s.c,citus,120
bcea6655-ed0b-4cb0-8c06-8ea912bde9c9,ignore_handler_s.c,src/backend/distributed/safeclib/ignore_handler_s.c,citus,72
1e22a7df-eea2-45b3-93eb-40d94bed2c28,strstr_s.c,src/backend/distributed/safeclib/strstr_s.c,citus,179
51aa4840-0716-425a-804b-32ce25409a1c,strpbrk_s.c,src/backend/distributed/safeclib/strpbrk_s.c,citus,163
ae1a22bb-0f29-41e5-a03e-04a61b42673c,strispassword_s.c,src/backend/distributed/safeclib/strispassword_s.c,citus,169
538597db-88fc-412a-a441-66d1652b0d90,memmove16_s.c,src/backend/distributed/safeclib/memmove16_s.c,citus,151
039db455-1500-41b1-91a5-35e23e9b1aab,strisuppercase_s.c,src/backend/distributed/safeclib/strisuppercase_s.c,citus,118
ad4ee183-e241-406e-a0b4-fa98d72d9634,strremovews_s.c,src/backend/distributed/safeclib/strremovews_s.c,citus,164
4e7b504d-27d7-4a4a-9a7b-c047a7a4379b,memcmp16_s.c,src/backend/distributed/safeclib/memcmp16_s.c,citus,173
2496544d-ca5e-49c4-b5d1-8a0cf0e5faf3,strzero_s.c,src/backend/distributed/safeclib/strzero_s.c,citus,103
b2e40838-05c1-4765-896a-49a39bca00c1,safe_str_constraint.c,src/backend/distributed/safeclib/safe_str_constraint.c,citus,146
