id,name,path,project_name,loc
a4a73fd7-396c-4f13-a651-69e67abecb7d,http_filter.c,app/jaws/module/mod_http/http_filter.c,acl,24
91fba158-fd00-4b85-a3e8-9f010e88a02b,http_server.c,app/jaws/module/mod_http/http_server.c,acl,317
8a2715d7-d7fe-4370-8706-8491f17bf067,http_proxy.c,app/jaws/module/mod_http/http_proxy.c,acl,1295
b6f54308-1257-4e8f-be0c-c52ed8fe0192,http_client.c,app/jaws/module/mod_http/http_client.c,acl,204
dfe90ca2-3930-4e05-bdc4-0517e9af2ea2,http_vhost.c,app/jaws/module/mod_http/http_vhost.c,acl,258
695de18f-ad79-4fc7-accf-881651f2337c,http_plugin.c,app/jaws/module/mod_http/http_plugin.c,acl,173
4600e551-a2aa-4fae-824d-93f737fb9fb1,http_service.c,app/jaws/module/mod_http/http_service.c,acl,58
6d9ed6e8-e101-431a-85cb-7774c45ed0fc,html_template.c,app/jaws/module/mod_http/html_template.c,acl,67
e1fd4aa3-dd3f-4fc1-8e50-fcc4ad1550a6,http_conf.c,app/jaws/plugin/cgi/http_conf.c,acl,89
5715a666-d46e-479a-be7b-7cefe5d76bcf,http_plugin.c,app/jaws/plugin/cgi/http_plugin.c,acl,72
e81b7f43-65e9-4e9b-905e-a3572bd2351d,http_req_filter.c,app/jaws/plugin/cgi/http_req_filter.c,acl,35
5e62a2ab-d4e3-4f93-9489-bccc6f443e84,http_cgi.c,app/jaws/plugin/cgi/http_cgi.c,acl,220
dd3c07f0-5c66-497f-8232-29b883178aca,http_conf.c,app/jaws/plugin/gbfilter/http_conf.c,acl,59
286c4b04-adb3-49cd-87b7-a3d30c6211bf,http_res_filter.c,app/jaws/plugin/gbfilter/http_res_filter.c,acl,199
d2294718-3ff1-4c46-981a-810468c5b095,http_plugin.c,app/jaws/plugin/gbfilter/http_plugin.c,acl,72
1d6a81f7-dae8-4c67-9f12-e67dceff3823,http_req_filter.c,app/jaws/plugin/gbfilter/http_req_filter.c,acl,23
91b680c0-42cf-4a17-a4d8-738bbfbc93d1,http_redirect.c,app/jaws/plugin/http_access/http_redirect.c,acl,84
9c092c34-a0ea-4789-816b-12cc245367be,http_access.c,app/jaws/plugin/http_access/http_access.c,acl,101
00e3204f-b881-49d0-9999-dc851814e09d,http_plugin.c,app/jaws/plugin/http_access/http_plugin.c,acl,81
20b2211f-1c62-4f2e-a723-191ff896bf59,http_req_filter.c,app/jaws/plugin/http_access/http_req_filter.c,acl,83
5aac55c6-7c51-48b0-9330-cfe0ac6d9c9e,html_template.c,app/jaws/plugin/http_access/html_template.c,acl,61
af832e2d-cd94-4728-90a4-88fefa0ebdff,main.c,app/jaws/main/main.c,acl,222
33fa68ed-11be-4084-97c5-3292ed00644d,service_main.c,app/jaws/global/service_main.c,acl,215
7d4145d4-e065-4510-a422-c4cb5e1cce7d,dns_cache.c,app/jaws/global/dns_cache.c,acl,348
c3411cdd-fedc-4838-a2b6-cfde250e6320,conn_cache.c,app/jaws/global/conn_cache.c,acl,337
b3a25211-5f5c-459f-a411-7ea5bb15349d,service_conf.c,app/jaws/global/service_conf.c,acl,49
025cdaef-d02a-4c39-8404-bb6758b998ab,logger.c,app/jaws/global/logger.c,acl,471
91c6e055-d2b7-4914-8517-0c7cffae98d2,service_load.c,app/jaws/global/service_load.c,acl,86
3b44e1df-4355-4d10-9a8d-3d0215c2d4b2,dns_hosts.c,app/jaws/global/dns_hosts.c,acl,146
638f5c63-9eb1-44e2-aea6-32efdf377f4e,forward.c,app/jaws/global/forward.c,acl,289
3e9ab134-2441-41d6-b2ce-33034d6f87e6,string.c,app/jaws/global/string.c,acl,25
ad648d56-ee3e-4328-8c9e-798fbe7447eb,client_entry.c,app/jaws/global/client_entry.c,acl,145
30be62e7-538f-4473-a0d8-d8cb4b9d93a8,service.c,app/jaws/global/service.c,acl,103
fd50634d-b943-4c27-82fe-00f13dfe2148,dns_lookup.c,app/jaws/global/dns_lookup.c,acl,269
e630a6d6-0678-49f1-a907-507c00f1a519,service_ipc.c,app/jaws/global/service_ipc.c,acl,155
947a3e7a-25f6-4fac-92e6-973e6d879862,dns_server.c,app/jaws/global/dns_server.c,acl,271
bb8c66ec-9335-43d7-ac41-3a5eea314255,file_cache.c,app/jaws/global/file_cache.c,acl,89
d807204d-8f28-47b5-ab18-eeadfff8d6d3,sys_patch.c,app/jaws/global/sys_patch.c,acl,17
c2263fab-817b-40c2-b196-bc714893edd2,main.c,app/jaws/master_main/main.c,acl,143
0ee48685-000f-4b12-b06d-b98f709a9a82,app_log.c,app/jaws/master_main/app_log.c,acl,238
1eb8a120-22f3-4af3-86c9-c9b47b20568f,main.c,lib_protocol/samples/ping/main.c,acl,275
1f951df3-24ab-4705-b3d7-e3b911082535,main.c,lib_protocol/samples/http_gate/main.c,acl,82
d5328b08-d2b0-43b3-9c3b-ffe63022db6d,smtp_client.c,lib_protocol/samples/smtp_client/smtp_client.c,acl,238
e708b81a-2b19-4c7a-8e8a-ddb543808dc7,main.c,lib_protocol/samples/httpd/main.c,acl,303
ae1139fe-e788-4556-b308-015975116b4b,main.c,lib_protocol/samples/http/url_get1/main.c,acl,224
b84de3b3-19a5-4032-b8ad-8cceb9890b8c,main.c,lib_protocol/samples/http/url_get3/main.c,acl,53
1917c157-e127-4c2e-96b3-ab39d66ce002,main.c,lib_protocol/samples/http/url_get2/main.c,acl,113
52181525-386f-469d-93c2-e12aa1092bd8,main.c,lib_protocol/samples/http/header/main.c,acl,283
df37ec75-debe-4358-8cc4-ee108ee9f5ca,proto_snprintf.c,lib_protocol/src/proto_snprintf.c,acl,24
327dfe63-ba49-419b-bc20-e4a518e4bc6e,StdAfx.c,lib_protocol/src/StdAfx.c,acl,2
f3c39d8a-b292-48e3-a0e4-ff853ffd3682,http_hdr_req.c,lib_protocol/src/http/http_hdr_req.c,acl,1042
980f438c-26cb-41c1-8fb4-8b5bada535e0,http_req.c,lib_protocol/src/http/http_req.c,acl,34
e61f535e-7ba5-4464-ae09-09805b8662b1,http_hdr_build.c,lib_protocol/src/http/http_hdr_build.c,acl,221
751cdc7d-cecd-432c-ae1f-07b77326f5f1,http_tmpl.c,lib_protocol/src/http/http_tmpl.c,acl,261
e4481726-351c-4660-8cf6-b1dec3cbab69,http_chat_async.c,lib_protocol/src/http/http_chat_async.c,acl,554
a9842d75-ecb7-47d1-8188-aab63f82d930,http_hdr_res.c,lib_protocol/src/http/http_hdr_res.c,acl,318
cd1437af-b1cc-4c3f-8846-a9dda1ce01f5,http_hdr.c,lib_protocol/src/http/http_hdr.c,acl,666
78ccde7f-e2f8-4a66-abec-9d5fbd1aec13,http_res.c,lib_protocol/src/http/http_res.c,acl,33
1a372ed8-d4ea-4d32-9fb4-7f2a6ff3ed4a,http_chat_sync.c,lib_protocol/src/http/http_chat_sync.c,acl,409
703854eb-403e-4e95-8a6e-bbd0301f1b1f,http_status.c,lib_protocol/src/http/http_status.c,acl,121
ef7d3a6f-be73-460e-a601-f02bf243e797,http_init.c,lib_protocol/src/http/http_init.c,acl,33
3206ab3d-7d6f-4add-baf8-1f8e1cd27e18,http_rfc1123.c,lib_protocol/src/http/http_rfc1123.c,acl,29
71fbaa08-9949-4262-a081-c54f5b8d4ace,http_util.c,lib_protocol/src/http/http_util.c,acl,458
b01aaadd-e1fb-46b3-ab3d-42eb3c07a517,smtp_client.c,lib_protocol/src/smtp/smtp_client.c,acl,652
f93ece02-0934-4b6b-8862-819c50a8a308,icmp_stat.c,lib_protocol/src/icmp/icmp_stat.c,acl,132
d3969997-03b6-4942-93fc-64264546d9a2,icmp_timer.c,lib_protocol/src/icmp/icmp_timer.c,acl,134
f09860d0-eac4-4dfc-bac0-a6844e9fa6ab,icmp_chat_aio.c,lib_protocol/src/icmp/icmp_chat_aio.c,acl,250
731233da-b7e1-4e7e-8de0-82baaafe5131,icmp_chat_sio.c,lib_protocol/src/icmp/icmp_chat_sio.c,acl,117
a72543f2-4aa9-4f4f-b8df-967026fa37d3,icmp_pkt.c,lib_protocol/src/icmp/icmp_pkt.c,acl,285
15ea5a12-0e88-4c39-a60e-57bf850042fd,icmp_host.c,lib_protocol/src/icmp/icmp_host.c,acl,86
6ef0a17f-c2f7-425a-8e4a-b3e2588b6eb1,icmp_chat.c,lib_protocol/src/icmp/icmp_chat.c,acl,98
f502ed88-4820-4cc9-be09-13aa43b72dbe,icmp_stream.c,lib_protocol/src/icmp/icmp_stream.c,acl,118
e13ac243-f0f9-490d-8dfc-2b1fdf2ba38a,icmp_ping.c,lib_protocol/src/icmp/icmp_ping.c,acl,16
fc8af559-6e16-4e7a-bcf5-c8f57590a118,snprintf.c,lib_tls/snprintf.c,acl,24
5219cc34-f50b-4afc-bffa-bfaf4932e64f,StdAfx.c,lib_tls/StdAfx.c,acl,1
c36164f4-3a5e-4949-858f-473347f710e3,name_mask.c,lib_tls/util/name_mask.c,acl,255
d51852ba-bd51-4239-87ed-1f38160aa4d4,printable.c,lib_tls/util/printable.c,acl,13
1fe049ad-bfbe-4fae-9e57-fe84395a3995,name_code.c,lib_tls/util/name_code.c,acl,34
3aeea756-12d0-4eec-8b20-209ff2ce7243,allprint.c,lib_tls/util/allprint.c,acl,17
39f7e53b-b3d1-4014-b4e7-0231627dbad5,tlsmgr.c,lib_tls/tlsmgr/tlsmgr.c,acl,17
c2e7c39c-b1dc-4e88-ac96-08946435cec0,attr_print0.c,lib_tls/attr/attr_print0.c,acl,254
15ba3edf-5914-433a-91bc-3394f21c6c6f,attr_scan0.c,lib_tls/attr/attr_scan0.c,acl,499
5895d2f7-d31e-4d9a-88de-e77627117cd1,attr_scan64.c,lib_tls/attr/attr_scan64.c,acl,564
f58623c7-7174-4b58-937c-53a1569c3086,auto_clnt.c,lib_tls/attr/auto_clnt.c,acl,328
d3dbbfe9-7d01-459c-babe-7cf1cacd6b3c,attr_scan_plain.c,lib_tls/attr/attr_scan_plain.c,acl,546
031cfe96-998d-4643-8095-0a868e00a556,attr_print_plain.c,lib_tls/attr/attr_print_plain.c,acl,234
b1692db5-199e-45bd-807a-4498afe1c9e5,attr_clnt.c,lib_tls/attr/attr_clnt.c,acl,212
5903a8c9-f9cf-4dbf-9230-2545a289e649,attr_print64.c,lib_tls/attr/attr_print64.c,acl,285
39786f25-02ff-4eaf-8bbd-55c58d574a4b,tls_misc.c,lib_tls/tls/tls_misc.c,acl,867
b289e769-72ff-45f2-835e-8f2a06cf2ae1,tls_mgr.c,lib_tls/tls/tls_mgr.c,acl,413
eef9aa58-17a0-46e1-b1e4-0c2c59506573,tls_dh.c,lib_tls/tls/tls_dh.c,acl,290
f43f4b2a-79a8-499c-b0c5-477fbc98a0ac,tls_stream.c,lib_tls/tls/tls_stream.c,acl,138
4f3e09a6-2845-4849-9df5-37f4e4f2a13e,tls_session.c,lib_tls/tls/tls_session.c,acl,161
11cbf191-e752-489d-8f35-9f6ad0e65875,tls_prng_egd.c,lib_tls/tls/tls_prng_egd.c,acl,168
65e9a23f-1bc2-4d0b-8ade-7c30e1ca9af4,tls_certkey.c,lib_tls/tls/tls_certkey.c,acl,166
dfd7a5d0-d2de-4df4-a84a-63d532712d3f,tls_bio_ops.c,lib_tls/tls/tls_bio_ops.c,acl,350
67c5b6fb-a7ac-4376-ada9-4f3108b04de4,tls_prng_file.c,lib_tls/tls/tls_prng_file.c,acl,160
ad6a3476-7a15-4952-a756-bd2b9145f884,tls_params.c,lib_tls/tls/tls_params.c,acl,72
492689a7-d859-44b4-a269-eddd0a6ff53c,tls_client.c,lib_tls/tls/tls_client.c,acl,984
8116bff6-7f8a-43ad-8f8d-e7a9a37f15a1,tls_verify.c,lib_tls/tls/tls_verify.c,acl,521
778ae121-ea9b-4b93-87c5-090ecb53f7bf,tls_server.c,lib_tls/tls/tls_server.c,acl,752
be2a15f5-5677-4bcc-ae3d-feec9b24bf11,tls_seed.c,lib_tls/tls/tls_seed.c,acl,93
010e5258-6afb-4a68-b2cc-6b690966ed0b,tls_level.c,lib_tls/tls/tls_level.c,acl,75
5b731b64-68ff-4d0c-96f4-17d33ff87c96,tls_prng_exch.c,lib_tls/tls/tls_prng_exch.c,acl,144
48481a5a-f3b3-4dab-955c-8bec75073a69,tls_rsa.c,lib_tls/tls/tls_rsa.c,acl,83
67e84521-757b-4ee9-a027-d770e9c567a6,tls_scache.c,lib_tls/tls/tls_scache.c,acl,515
3ac20d50-d31a-4fb0-9f01-940281f09623,tls_prng_dev.c,lib_tls/tls/tls_prng_dev.c,acl,155
1402e9a1-abcf-42ac-9b43-18fd07b48193,tls_threads.c,lib_tls/tls/tls_threads.c,acl,88
e8e63f3d-df20-48dc-b26d-054f830c1d6e,patch.c,lib_fiber/samples/patch.c,acl,202
b536d08d-a9c4-48b9-b77b-12d6dd9d93a9,getopt.c,lib_fiber/samples/getopt.c,acl,85
8597c42e-9037-47e8-b6db-eb31e21b925e,main.c,lib_fiber/samples/fiber_cond/main.c,acl,314
78cf608e-eb4c-43a7-be95-a62b79feb5cb,main.c,lib_fiber/samples/getaddrinfo/main.c,acl,128
54c51c4d-d58a-42b7-9c33-f5d3ba96686f,main.c,lib_fiber/samples/fiber_lock/main.c,acl,61
04593c77-271c-4e5e-83a9-38c628dd3981,main.c,lib_fiber/samples/ping/main.c,acl,266
2676596c-9ce6-48c0-a733-a9e4fcb10cdf,main.c,lib_fiber/samples/dead_lock/main.c,acl,92
b090bf59-740e-4bfa-b70c-cff2d0bbcec5,fiber_writer.c,lib_fiber/samples/test/bio_client/fiber_writer.c,acl,62
e0e7df9d-7e8a-45c5-adbe-340befbc1931,main.c,lib_fiber/samples/test/bio_client/main.c,acl,163
05a37428-82d3-4bf0-8e15-e23766ab7035,fiber_client.c,lib_fiber/samples/test/bio_client/fiber_client.c,acl,108
8adbbb5c-9677-4398-af75-f5b8bc52e124,fiber_reader.c,lib_fiber/samples/test/bio_client/fiber_reader.c,acl,83
b5a20145-f235-4ff9-a6c7-9c9aba6c345b,main.c,lib_fiber/samples/test/fiber1/main.c,acl,40
e2b8a6c5-665d-456a-ba63-cf5f626ee50b,main.c,lib_fiber/samples/test/server2/main.c,acl,206
b2d7a357-9f79-44d9-95cf-c1321e2fe4f7,main.c,lib_fiber/samples/test/server/main.c,acl,201
7a3bb964-170a-40e3-b110-448030971bd9,main.c,lib_fiber/samples/test/client2/main.c,acl,193
82d64054-dfe6-4be5-85ba-119df3530f70,main.c,lib_fiber/samples/test/bio_server/main.c,acl,121
0d5336df-4207-4a70-81a1-6391649bec11,fiber_client.c,lib_fiber/samples/test/bio_server/fiber_client.c,acl,270
0219e993-487d-486d-8992-a6cfa749e845,main.c,lib_fiber/samples/fiber_local/main.c,acl,105
6df5767f-ec23-413f-b45a-811026c2d6cb,main.c,lib_fiber/samples/file/main.c,acl,702
855737e7-4b67-47ff-8c16-371712d05b72,main.c,lib_fiber/samples/gettimeofday/main.c,acl,113
32ce6778-5542-4654-b4c1-7c59cf05b637,main.c,lib_fiber/samples/sleep/main.c,acl,111
a072ac51-e4b2-4ae0-91ec-a1f5f3f2de27,main.c,lib_fiber/samples/thread_mbox/main.c,acl,145
2f7a817a-8a46-445a-a0a8-cf8b5dec187d,main.c,lib_fiber/samples/read/main.c,acl,44
62c30cc3-3277-40b5-ab71-ed6811e9dbc1,main.c,lib_fiber/samples/timer/main.c,acl,98
98ab15a7-a2b2-4887-888b-bbea855cb595,main.c,lib_fiber/samples/server2/main.c,acl,344
770c6a8d-16ae-4c1e-9f71-8a25897e1dee,main.c,lib_fiber/samples/fiber_sem/main.c,acl,111
f4493abb-68e0-4f02-8fbd-ded08a00cde7,main.c,lib_fiber/samples/server/main.c,acl,198
0e5e4403-e953-4ab4-a41c-66c919f72503,main.c,lib_fiber/samples/fiber_mutex/main.c,acl,332
0fcb240a-fdfe-409c-b370-c36975b079c1,splice.c,lib_fiber/samples/file_copy/splice.c,acl,32
4d2aa3f4-083c-4178-b4f0-8863072fd474,sendfile.c,lib_fiber/samples/file_copy/sendfile.c,acl,20
494c7e49-79a8-4c41-adce-f4ace511a1d7,main.c,lib_fiber/samples/file_copy/main.c,acl,278
1617fad0-0119-454b-ad25-8d62070d3f95,pread_pwrite.c,lib_fiber/samples/file_copy/pread_pwrite.c,acl,30
c58b1b8d-cbd2-4781-ba66-9ac9fdbb4389,main.c,lib_fiber/samples/client2/main.c,acl,339
6110932e-ff61-47a2-a02f-ae212ea0450c,main.c,lib_fiber/samples/channel/main.c,acl,99
b4c6e3b4-9e3b-464a-883a-19d2d7c72fd0,main.c,lib_fiber/samples/client4/main.c,acl,338
b38924e5-4186-4b4a-a852-138cf82f0e11,main.c,lib_fiber/samples/client3/main.c,acl,279
c3f8a0e3-1685-4cfe-bee9-e5d7ba1d2592,main.c,lib_fiber/samples/httpd2/main.c,acl,185
5094b42b-8785-454b-8957-357f7a21dff7,main.c,lib_fiber/samples/mkdir/main.c,acl,48
b9b57cc4-da2a-4009-869c-7b7756961605,main.c,lib_fiber/samples/fiber/main.c,acl,166
29aab992-eb39-4229-a132-a59a7dad49f0,main.c,lib_fiber/samples/select/main.c,acl,115
76222052-25e7-4711-b25c-ed27260bf6d7,main.c,lib_fiber/samples/timer_server/main.c,acl,193
333f6dac-7548-4b6b-9e5b-283fe6787cc4,main.c,lib_fiber/samples/connect/main.c,acl,145
b185b127-4a44-473f-80c1-b99a8ead68a4,main.c,lib_fiber/samples/dns/main.c,acl,151
633eac86-298d-4758-aba4-db44211a9495,main.c,lib_fiber/samples/client/main.c,acl,179
7a89fef1-5cb2-4d71-9fa1-50bc2a0f7a8c,main.c,lib_fiber/samples/fiber_kill/main.c,acl,206
d6967d09-e383-41ba-b3c9-080c853a97f8,main.c,lib_fiber/samples/poll/main.c,acl,107
c372569b-c7da-466c-8e94-e1232ff4686e,hook_net.c,lib_fiber/c.old/src/hook_net.c,acl,1489
48f4cbd7-1597-4d85-90f7-d9a507d6191c,fiber_lock.c,lib_fiber/c.old/src/fiber_lock.c,acl,230
b5ae6174-0bd2-4161-b8cb-3ab82fb34e6e,fiber_sem.c,lib_fiber/c.old/src/fiber_sem.c,acl,111
150d9488-27d3-4ece-a394-56746f0f3b96,fiber_io.c,lib_fiber/c.old/src/fiber_io.c,acl,414
838c529b-7acf-467c-98e9-f168a1fca00f,fiber.c,lib_fiber/c.old/src/fiber.c,acl,1048
458c5b69-7fa2-4484-9f92-b8cb1b015922,channel.c,lib_fiber/c.old/src/channel.c,acl,435
8ab32c47-5f26-4653-a495-352d6d748db3,fiber_event.c,lib_fiber/c.old/src/fiber_event.c,acl,259
60850743-8f0a-4a03-a885-eac0c941aea8,event.c,lib_fiber/c.old/src/event.c,acl,634
681c975f-496f-470f-8b20-3a500317695b,stdafx.c,lib_fiber/c.old/src/stdafx.c,acl,1
dff79bc3-6463-4b80-b5c9-6491bfb4a0b0,hook_io.c,lib_fiber/c.old/src/hook_io.c,acl,1200
b6d4f342-63ce-4aca-9854-3bea3ba422c5,event_epoll.c,lib_fiber/c.old/src/event_epoll.c,acl,228
773f2a48-3727-404d-94be-fbe556a4494e,fiber_server.c,lib_fiber/c.old/src/master/fiber_server.c,acl,983
af117fbb-67a7-4f44-95f8-6f0c2f418d7e,fiber_chat.c,lib_fiber/c.old/src/master/fiber_chat.c,acl,789
c1c301aa-2249-402c-a47e-7b7e90d867a8,fiber_io.c,lib_fiber/c/src/fiber_io.c,acl,750
1bb84eef-f9bd-4eff-9ab0-1e1472a3573f,fbase_event.c,lib_fiber/c/src/fbase_event.c,acl,234
a308f645-c46e-467c-b7a8-94f60d5dfd60,fiber.c,lib_fiber/c/src/fiber.c,acl,1052
ca5efa1b-8e38-4305-b18b-19edbabd7d7c,file_event.c,lib_fiber/c/src/file_event.c,acl,79
a4e0adea-659c-4201-8c7c-ccfd9ec1fe0d,event.c,lib_fiber/c/src/event.c,acl,531
a2ce3616-1be3-480c-bbfe-b7b3641f349c,stdafx.c,lib_fiber/c/src/stdafx.c,acl,1
00330c79-5cf2-4479-ab7d-6b830b9c5f84,close_on_exec.c,lib_fiber/c/src/common/close_on_exec.c,acl,32
11b06dcc-0d7a-406a-b008-2690840652f4,non_blocking.c,lib_fiber/c/src/common/non_blocking.c,acl,93
312c7688-6efc-4fc1-91e5-a40fd1d30ff0,avl.c,lib_fiber/c/src/common/avl.c,acl,1032
07dba89f-5c10-4bad-96e1-c5b448e8f7d8,msg.c,lib_fiber/c/src/common/msg.c,acl,300
eb6657e5-aecf-4877-a0ac-caee361dd56e,htable.c,lib_fiber/c/src/common/htable.c,acl,528
41810264-05c4-44be-b0ea-7ec617a511e0,memory.c,lib_fiber/c/src/common/memory.c,acl,158
d03ee3f9-3868-4c14-aba5-3b4a45c9ebde,gettimeofday.c,lib_fiber/c/src/common/gettimeofday.c,acl,264
338fc479-5af4-445e-8201-bec8f7e3917d,array.c,lib_fiber/c/src/common/array.c,acl,438
d8eb61a4-3738-462f-96ea-e3cd1cff5f14,strops.c,lib_fiber/c/src/common/strops.c,acl,109
73c4a1bd-eabb-4f7c-8c50-d9ff6e5166e8,init.c,lib_fiber/c/src/common/init.c,acl,25
786f03b6-b344-4eaa-8819-1ef8b02e2095,read_wait.c,lib_fiber/c/src/common/read_wait.c,acl,104
8171dfae-7991-4b2d-8b88-7ca870f9cfa8,tcp_nodelay.c,lib_fiber/c/src/common/tcp_nodelay.c,acl,23
5cc9c795-bab9-4513-867e-bcb981d4ad81,atomic.c,lib_fiber/c/src/common/atomic.c,acl,163
51e85efc-cc1b-4303-917b-6a3b4e687bbd,open_limit.c,lib_fiber/c/src/common/open_limit.c,acl,106
cd8ff7b6-0594-4cf3-b237-8bf27932125d,queue.c,lib_fiber/c/src/common/queue.c,acl,313
12cf4e0b-6d96-47e7-8905-6c7bf6f4556b,doze.c,lib_fiber/c/src/common/doze.c,acl,26
271bd590-c493-43b7-b3ed-405be04291b8,mbox.c,lib_fiber/c/src/common/mbox.c,acl,216
dbcbc6bf-6fd9-40b2-8eab-46c1fdbf38d6,fifo.c,lib_fiber/c/src/common/fifo.c,acl,342
f05aa406-d230-4416-b175-20be43c87243,sane_socket.c,lib_fiber/c/src/common/sane_socket.c,acl,89
2d3f0dc2-91d7-4d47-8039-966e202abcb5,ring.c,lib_fiber/c/src/common/ring.c,acl,97
6e80deee-c12a-4015-81bb-d7272ba3829b,yqueue.c,lib_fiber/c/src/common/yqueue.c,acl,158
df6de915-b217-4001-ae4a-0bb179df3266,socketpair.c,lib_fiber/c/src/common/socketpair.c,acl,264
9ce086c8-4a0f-47d4-8d8b-a188fe242620,argv.c,lib_fiber/c/src/common/argv.c,acl,236
290fbf28-dc27-437d-9849-3ee585aab285,pthread_patch.c,lib_fiber/c/src/common/pthread_patch.c,acl,353
e18b9777-5934-4c9f-ac49-06736c1efb80,ypipe.c,lib_fiber/c/src/common/ypipe.c,acl,94
85f715ad-8489-4337-8bdf-1604038d82a5,timer_cache.c,lib_fiber/c/src/common/timer_cache.c,acl,134
63505f34-7e9b-411d-894c-c85d75228984,fiber_unix.c,lib_fiber/c/src/fiber/fiber_unix.c,acl,356
71d825f7-0232-48f0-a5ee-6779832c97e9,fiber_win.c,lib_fiber/c/src/fiber/fiber_win.c,acl,96
90e3a0d3-274e-4e15-9231-baaa6bcbee1d,sync_timer.c,lib_fiber/c/src/sync/sync_timer.c,acl,237
847dc936-ca37-46b8-ab68-def8d4c5bf16,fiber_lock.c,lib_fiber/c/src/sync/fiber_lock.c,acl,264
