id,name,value
d1f0d2e1-bf70-4921-a7a9-a59e6d304b78,RMS,"do { \
		x = ((x & (uint64_t)(m)) << (s)) \
			| ((x >> (s)) & (uint64_t)(m)); \
	} while (0)"
